round,seed,team,winning_count,non_winning_count,winning_freq,non_winning_freq,freq_diff,relative_advantage
Elite 8,10,Vanderbilt,0,124,0.0,0.013777777777777778,-0.013777777777777778,-1.0
Elite 8,13,Akron,0,128,0.0,0.014222222222222223,-0.014222222222222223,-1.0
Elite 8,12,McNeese,0,129,0.0,0.014333333333333333,-0.014333333333333333,-1.0
Elite 8,9,Georgia,0,140,0.0,0.015555555555555555,-0.015555555555555555,-1.0
Elite 8,13,Yale,0,140,0.0,0.015555555555555555,-0.015555555555555555,-1.0
Elite 8,11,Texas,1,150,0.001,0.016666666666666666,-0.015666666666666666,-0.94
Elite 8,12,Liberty,0,145,0.0,0.01611111111111111,-0.01611111111111111,-1.0
Elite 8,9,Oklahoma,0,146,0.0,0.01622222222222222,-0.01622222222222222,-1.0
Elite 8,13,High Point,0,152,0.0,0.016888888888888887,-0.016888888888888887,-1.0
Elite 8,6,Missouri,0,154,0.0,0.01711111111111111,-0.01711111111111111,-1.0
Elite 8,10,Arkansas,1,177,0.001,0.019666666666666666,-0.018666666666666665,-0.9491525423728813
Elite 8,8,Mississippi St,0,173,0.0,0.019222222222222224,-0.019222222222222224,-1.0
Elite 8,10,Utah State,0,174,0.0,0.019333333333333334,-0.019333333333333334,-1.0
Elite 8,8,UConn,0,193,0.0,0.021444444444444443,-0.021444444444444443,-1.0
Elite 8,11,San Diego St,0,198,0.0,0.022,-0.022,-1.0
Elite 8,7,Kansas,0,206,0.0,0.02288888888888889,-0.02288888888888889,-1.0
Elite 8,9,Baylor,0,208,0.0,0.02311111111111111,-0.02311111111111111,-1.0
Elite 8,2,Alabama,135,1431,0.135,0.159,-0.023999999999999994,-0.15094339622641506
Elite 8,12,UC San Diego,0,240,0.0,0.02666666666666667,-0.02666666666666667,-1.0
Elite 8,7,Marquette,0,254,0.0,0.02822222222222222,-0.02822222222222222,-1.0
Elite 8,9,Creighton,0,270,0.0,0.03,-0.03,-1.0
Elite 8,10,New Mexico,0,272,0.0,0.030222222222222223,-0.030222222222222223,-1.0
Elite 8,4,Purdue,6,332,0.006,0.03688888888888889,-0.03088888888888889,-0.8373493975903615
Elite 8,7,UCLA,1,297,0.001,0.033,-0.032,-0.9696969696969697
Elite 8,12,Colorado St,0,291,0.0,0.03233333333333333,-0.03233333333333333,-1.0
Elite 8,4,Texas A&M,17,464,0.017,0.051555555555555556,-0.034555555555555555,-0.6702586206896551
Elite 8,5,Memphis,2,360,0.002,0.04,-0.038,-0.95
Elite 8,11,Drake,0,346,0.0,0.03844444444444445,-0.03844444444444445,-1.0
Elite 8,6,Illinois,1,365,0.001,0.04055555555555555,-0.03955555555555555,-0.9753424657534246
Elite 8,4,Maryland,2,391,0.002,0.043444444444444445,-0.041444444444444443,-0.9539641943734015
Elite 8,11,VCU,0,379,0.0,0.04211111111111111,-0.04211111111111111,-1.0
Elite 8,3,Texas Tech,19,592,0.019,0.06577777777777778,-0.04677777777777778,-0.7111486486486486
Elite 8,8,Gonzaga,1,430,0.001,0.04777777777777778,-0.04677777777777778,-0.9790697674418605
Elite 8,7,Saint Mary's,1,461,0.001,0.051222222222222225,-0.050222222222222224,-0.9804772234273319
Elite 8,3,Iowa State,28,706,0.028,0.07844444444444444,-0.050444444444444445,-0.6430594900849859
Elite 8,3,Wisconsin,21,650,0.021,0.07222222222222222,-0.05122222222222221,-0.7092307692307691
Elite 8,5,Oregon,5,509,0.005,0.05655555555555555,-0.051555555555555556,-0.9115913555992142
Elite 8,3,Kentucky,16,618,0.016,0.06866666666666667,-0.05266666666666667,-0.7669902912621359
Elite 8,6,Ole Miss,2,499,0.002,0.05544444444444444,-0.05344444444444444,-0.9639278557114228
Elite 8,4,Arizona,7,586,0.007,0.0651111111111111,-0.058111111111111106,-0.8924914675767918
Elite 8,6,BYU,4,602,0.004,0.06688888888888889,-0.06288888888888888,-0.9401993355481727
Elite 8,8,Louisville,3,623,0.003,0.06922222222222223,-0.06622222222222222,-0.956661316211878
Elite 8,5,Clemson,2,640,0.002,0.07111111111111111,-0.06911111111111111,-0.9718749999999999
Elite 8,5,Michigan,7,779,0.007,0.08655555555555555,-0.07955555555555555,-0.9191270860077021
Elite 8,16,Alabama St,0,717,0.0,0.07966666666666666,-0.07966666666666666,-1.0
Elite 8,2,Tennessee,118,1844,0.118,0.2048888888888889,-0.0868888888888889,-0.42407809110629074
Elite 8,2,St John's,203,2945,0.203,0.32722222222222225,-0.12422222222222223,-0.3796264855687606
Final Four,16,SIUE,0,13,0.0,0.0014444444444444444,-0.0014444444444444444,-1.0
Final Four,14,UNC Wilmington,0,14,0.0,0.0015555555555555555,-0.0015555555555555555,-1.0
Final Four,16,American,0,18,0.0,0.002,-0.002,-1.0
Final Four,16,Norfolk St,0,22,0.0,0.0024444444444444444,-0.0024444444444444444,-1.0
Final Four,14,Lipscomb,0,24,0.0,0.0026666666666666666,-0.0026666666666666666,-1.0
Final Four,15,Bryant,0,25,0.0,0.002777777777777778,-0.002777777777777778,-1.0
Final Four,15,Omaha,0,26,0.0,0.0028888888888888888,-0.0028888888888888888,-1.0
Final Four,14,Montana,0,28,0.0,0.003111111111111111,-0.003111111111111111,-1.0
Final Four,15,Wofford,0,30,0.0,0.0033333333333333335,-0.0033333333333333335,-1.0
Final Four,14,Troy,0,34,0.0,0.003777777777777778,-0.003777777777777778,-1.0
Final Four,12,Liberty,0,44,0.0,0.004888888888888889,-0.004888888888888889,-1.0
Final Four,12,McNeese,0,45,0.0,0.005,-0.005,-1.0
Final Four,15,Robert Morris,0,45,0.0,0.005,-0.005,-1.0
Final Four,10,Vanderbilt,0,46,0.0,0.005111111111111111,-0.005111111111111111,-1.0
Final Four,11,Texas,1,59,0.001,0.006555555555555556,-0.005555555555555556,-0.847457627118644
Final Four,13,Akron,0,53,0.0,0.005888888888888889,-0.005888888888888889,-1.0
Final Four,9,Georgia,0,53,0.0,0.005888888888888889,-0.005888888888888889,-1.0
Final Four,13,Grand Canyon,0,54,0.0,0.006,-0.006,-1.0
Final Four,8,Mississippi St,0,55,0.0,0.006111111111111111,-0.006111111111111111,-1.0
Final Four,11,San Diego St,0,58,0.0,0.0064444444444444445,-0.0064444444444444445,-1.0
Final Four,6,Missouri,0,59,0.0,0.006555555555555556,-0.006555555555555556,-1.0
Final Four,9,Oklahoma,0,62,0.0,0.006888888888888889,-0.006888888888888889,-1.0
Final Four,13,Yale,0,64,0.0,0.0071111111111111115,-0.0071111111111111115,-1.0
Final Four,13,High Point,0,66,0.0,0.007333333333333333,-0.007333333333333333,-1.0
Final Four,8,UConn,0,70,0.0,0.0077777777777777776,-0.0077777777777777776,-1.0
Final Four,10,Arkansas,0,75,0.0,0.008333333333333333,-0.008333333333333333,-1.0
Final Four,7,Kansas,0,75,0.0,0.008333333333333333,-0.008333333333333333,-1.0
Final Four,10,Utah State,0,77,0.0,0.008555555555555556,-0.008555555555555556,-1.0
Final Four,9,Baylor,0,80,0.0,0.008888888888888889,-0.008888888888888889,-1.0
Final Four,12,UC San Diego,0,94,0.0,0.010444444444444444,-0.010444444444444444,-1.0
Final Four,7,Marquette,0,96,0.0,0.010666666666666666,-0.010666666666666666,-1.0
Final Four,9,Creighton,0,104,0.0,0.011555555555555555,-0.011555555555555555,-1.0
Final Four,10,New Mexico,0,106,0.0,0.011777777777777778,-0.011777777777777778,-1.0
Final Four,4,Purdue,1,123,0.001,0.013666666666666667,-0.012666666666666666,-0.9268292682926829
Final Four,7,UCLA,0,122,0.0,0.013555555555555555,-0.013555555555555555,-1.0
Final Four,12,Colorado St,0,127,0.0,0.01411111111111111,-0.01411111111111111,-1.0
Final Four,11,VCU,0,143,0.0,0.01588888888888889,-0.01588888888888889,-1.0
Final Four,11,Drake,0,143,0.0,0.01588888888888889,-0.01588888888888889,-1.0
Final Four,5,Memphis,0,153,0.0,0.017,-0.017,-1.0
Final Four,4,Texas A&M,1,167,0.001,0.018555555555555554,-0.017555555555555553,-0.9461077844311376
Final Four,6,Illinois,0,159,0.0,0.017666666666666667,-0.017666666666666667,-1.0
Final Four,6,Ole Miss,0,160,0.0,0.017777777777777778,-0.017777777777777778,-1.0
Final Four,5,Oregon,1,182,0.001,0.02022222222222222,-0.01922222222222222,-0.9505494505494505
Final Four,7,Saint Mary's,0,175,0.0,0.019444444444444445,-0.019444444444444445,-1.0
Final Four,4,Maryland,0,184,0.0,0.020444444444444446,-0.020444444444444446,-1.0
Final Four,4,Arizona,2,202,0.002,0.022444444444444444,-0.020444444444444446,-0.9108910891089109
Final Four,8,Gonzaga,1,206,0.001,0.02288888888888889,-0.02188888888888889,-0.9563106796116504
Final Four,3,Texas Tech,5,245,0.005,0.02722222222222222,-0.02222222222222222,-0.8163265306122448
Final Four,6,BYU,1,223,0.001,0.024777777777777777,-0.023777777777777776,-0.9596412556053812
Final Four,3,Wisconsin,1,227,0.001,0.025222222222222222,-0.02422222222222222,-0.9603524229074889
Final Four,3,Iowa State,3,266,0.003,0.029555555555555557,-0.026555555555555558,-0.8984962406015038
Final Four,3,Kentucky,3,270,0.003,0.03,-0.027,-0.9
Final Four,8,Louisville,0,273,0.0,0.030333333333333334,-0.030333333333333334,-1.0
Final Four,5,Clemson,1,319,0.001,0.035444444444444445,-0.034444444444444444,-0.9717868338557993
Final Four,16,Alabama St,0,330,0.0,0.03666666666666667,-0.03666666666666667,-1.0
Final Four,5,Michigan,0,332,0.0,0.03688888888888889,-0.03688888888888889,-1.0
Final Four,2,Alabama,14,555,0.014,0.06166666666666667,-0.04766666666666667,-0.772972972972973
Final Four,2,Tennessee,45,1025,0.045,0.11388888888888889,-0.06888888888888889,-0.6048780487804878
Final Four,2,Michigan St,26,959,0.026,0.10655555555555556,-0.08055555555555556,-0.7559958289885298
Final Four,2,St John's,56,1873,0.056,0.2081111111111111,-0.1521111111111111,-0.7309129738387614
Championship,16,SIUE,0,5,0.0,0.0005555555555555556,-0.0005555555555555556,-1.0
Championship,14,UNC Wilmington,0,6,0.0,0.0006666666666666666,-0.0006666666666666666,-1.0
Championship,16,American,0,6,0.0,0.0006666666666666666,-0.0006666666666666666,-1.0
Championship,14,Troy,0,8,0.0,0.0008888888888888889,-0.0008888888888888889,-1.0
Championship,14,Montana,0,9,0.0,0.001,-0.001,-1.0
Championship,16,Norfolk St,0,9,0.0,0.001,-0.001,-1.0
Championship,14,Lipscomb,0,10,0.0,0.0011111111111111111,-0.0011111111111111111,-1.0
Championship,15,Bryant,0,11,0.0,0.0012222222222222222,-0.0012222222222222222,-1.0
Championship,15,Wofford,0,12,0.0,0.0013333333333333333,-0.0013333333333333333,-1.0
Championship,15,Omaha,0,12,0.0,0.0013333333333333333,-0.0013333333333333333,-1.0
Championship,11,San Diego St,0,14,0.0,0.0015555555555555555,-0.0015555555555555555,-1.0
Championship,11,Texas,1,23,0.001,0.0025555555555555557,-0.0015555555555555557,-0.6086956521739131
Championship,12,McNeese,0,16,0.0,0.0017777777777777779,-0.0017777777777777779,-1.0
Championship,8,Mississippi St,0,18,0.0,0.002,-0.002,-1.0
Championship,10,Vanderbilt,0,19,0.0,0.002111111111111111,-0.002111111111111111,-1.0
Championship,15,Robert Morris,0,20,0.0,0.0022222222222222222,-0.0022222222222222222,-1.0
Championship,9,Georgia,0,20,0.0,0.0022222222222222222,-0.0022222222222222222,-1.0
Championship,13,Yale,0,20,0.0,0.0022222222222222222,-0.0022222222222222222,-1.0
Championship,12,Liberty,0,21,0.0,0.0023333333333333335,-0.0023333333333333335,-1.0
Championship,9,Oklahoma,0,22,0.0,0.0024444444444444444,-0.0024444444444444444,-1.0
Championship,6,Missouri,0,23,0.0,0.0025555555555555557,-0.0025555555555555557,-1.0
Championship,13,Grand Canyon,0,23,0.0,0.0025555555555555557,-0.0025555555555555557,-1.0
Championship,8,UConn,0,25,0.0,0.002777777777777778,-0.002777777777777778,-1.0
Championship,13,Akron,0,26,0.0,0.0028888888888888888,-0.0028888888888888888,-1.0
Championship,13,High Point,0,27,0.0,0.003,-0.003,-1.0
Championship,9,Baylor,0,28,0.0,0.003111111111111111,-0.003111111111111111,-1.0
Championship,10,Utah State,0,31,0.0,0.0034444444444444444,-0.0034444444444444444,-1.0
Championship,10,Arkansas,0,34,0.0,0.003777777777777778,-0.003777777777777778,-1.0
Championship,7,Kansas,0,34,0.0,0.003777777777777778,-0.003777777777777778,-1.0
Championship,9,Creighton,0,35,0.0,0.0038888888888888888,-0.0038888888888888888,-1.0
Championship,7,Marquette,0,39,0.0,0.004333333333333333,-0.004333333333333333,-1.0
Championship,4,Purdue,0,40,0.0,0.0044444444444444444,-0.0044444444444444444,-1.0
Championship,10,New Mexico,0,41,0.0,0.004555555555555556,-0.004555555555555556,-1.0
Championship,7,UCLA,0,44,0.0,0.004888888888888889,-0.004888888888888889,-1.0
Championship,12,UC San Diego,0,45,0.0,0.005,-0.005,-1.0
Championship,12,Colorado St,0,47,0.0,0.005222222222222222,-0.005222222222222222,-1.0
Championship,4,Texas A&M,1,56,0.001,0.006222222222222222,-0.005222222222222222,-0.8392857142857143
Championship,11,Drake,0,50,0.0,0.005555555555555556,-0.005555555555555556,-1.0
Championship,6,Ole Miss,0,51,0.0,0.005666666666666667,-0.005666666666666667,-1.0
Championship,6,Illinois,0,60,0.0,0.006666666666666667,-0.006666666666666667,-1.0
Championship,11,VCU,0,66,0.0,0.007333333333333333,-0.007333333333333333,-1.0
Championship,5,Oregon,0,72,0.0,0.008,-0.008,-1.0
Championship,5,Memphis,0,73,0.0,0.00811111111111111,-0.00811111111111111,-1.0
Championship,4,Arizona,0,77,0.0,0.008555555555555556,-0.008555555555555556,-1.0
Championship,4,Maryland,0,77,0.0,0.008555555555555556,-0.008555555555555556,-1.0
Championship,7,Saint Mary's,0,80,0.0,0.008888888888888889,-0.008888888888888889,-1.0
Championship,3,Iowa State,0,86,0.0,0.009555555555555555,-0.009555555555555555,-1.0
Championship,8,Gonzaga,0,88,0.0,0.009777777777777778,-0.009777777777777778,-1.0
Championship,3,Wisconsin,0,96,0.0,0.010666666666666666,-0.010666666666666666,-1.0
Championship,6,BYU,0,100,0.0,0.011111111111111112,-0.011111111111111112,-1.0
Championship,3,Texas Tech,0,101,0.0,0.011222222222222222,-0.011222222222222222,-1.0
Championship,3,Kentucky,0,110,0.0,0.012222222222222223,-0.012222222222222223,-1.0
Championship,5,Clemson,1,120,0.001,0.013333333333333334,-0.012333333333333335,-0.925
Championship,8,Louisville,0,122,0.0,0.013555555555555555,-0.013555555555555555,-1.0
Championship,5,Michigan,0,130,0.0,0.014444444444444444,-0.014444444444444444,-1.0
Championship,16,Alabama St,0,149,0.0,0.016555555555555556,-0.016555555555555556,-1.0
Championship,2,Alabama,3,264,0.003,0.029333333333333333,-0.026333333333333334,-0.8977272727272727
Championship,2,Michigan St,6,403,0.006,0.04477777777777778,-0.03877777777777778,-0.8660049627791564
Championship,2,Tennessee,6,413,0.006,0.04588888888888889,-0.03988888888888889,-0.8692493946731236
Championship,2,St John's,10,1158,0.01,0.12866666666666668,-0.11866666666666668,-0.922279792746114
